dates,royalties,spotify_m_listeners,spotify_followers,youtube_subscribers,youtube_views,instagram_followers,twitter_followers
8/28/2019,20.14131795,1638,8762,48,6000,19991,1396
8/29/2019,20.14113503,1615,8761,48,6002,19991,1416
8/30/2019,20.14110744,1601,8761,48,6008,20000,1417
8/31/2019,20.11899682,1589,8761,48,6012,20008,1418
9/1/2019,22.1265381,1581,8760,48,6017,20017,1418
9/2/2019,22.12660752,1557,8759,48,6021,19991,1418
9/3/2019,22.1266184,1550,8759,48,6024,20019,1417
9/4/2019,22.1266381,1540,8761,48,6032,20025,1417
9/5/2019,22.12672037,1514,8761,48,6040,20022,1417
9/6/2019,22.12672037,1517,8762,48,6045,20028,1418
9/7/2019,22.12673291,1526,8761,48,6048,20027,1418
9/8/2019,22.12674227,1509,8759,48,6051,20027,1418
9/9/2019,22.12674227,1497,8759,48,6059,20027,1418
9/10/2019,22.12674227,1497,8759,48,6073,20031,1417
9/11/2019,22.12637603,1504,8758,48,6079,20031,1399
9/12/2019,22.12631114,1508,8758,48,6088,20030,1418
9/13/2019,22.12628138,1516,8758,48,6096,20028,1418
9/14/2019,22.12628138,1512,8758,48,6102,20028,1418
9/15/2019,22.12628138,1508,8757,48,6106,20046,1418
9/16/2019,22.12628904,1531,8757,48,6115,20063,1418
9/17/2019,22.12628904,1528,8757,48,6124,20069,1418
9/18/2019,22.12628904,1544,8757,48,6129,20076,1400
9/19/2019,22.12326839,1542,8757,48,6131,20068,1419
9/20/2019,22.12348735,1534,8756,48,6132,22035,1421
9/21/2019,22.12353126,1528,8756,48,6139,24002,1421
9/22/2019,22.12340557,1530,8757,48,6147,24002,1421
9/23/2019,22.1233649,1533,8757,49,6162,24002,1423
9/24/2019,22.12337437,1525,8757,49,6171,27807,1423
9/25/2019,22.12337437,1532,8757,49,6180,28279,1423
9/26/2019,22.1233667,1535,8758,49,6189,28750,1423
9/27/2019,23.06396946,1540,8758,49,6201,28646,1422
9/28/2019,23.06394571,1549,8760,49,6207,29057,1423
9/29/2019,23.08640242,1532,8760,49,6218,29057,1423
9/30/2019,23.07432963,1547,8760,49,6219,29121,1423
10/1/2019,14.66910117,1535,8758,49,6226,29121,1424
10/2/2019,14.67213576,1545,8757,49,6230,29121,1424
10/3/2019,14.67245067,1548,8757,49,6235,29274,1424
10/4/2019,14.67254908,1548,8757,49,6239,29323,1425
10/5/2019,14.67242412,1537,8758,50,6243,29323,1425
10/6/2019,14.67324889,1576,8759,50,6248,29337,1425
10/7/2019,14.6730546,1574,8759,50,6250,29350,1425
10/8/2019,14.67377501,1563,8759,50,6256,29372,1426
10/9/2019,14.67375875,1568,8759,50,6257,29350,1426
10/10/2019,14.67374915,1562,8758,50,6289,29382,1426
10/11/2019,14.67370484,1562,8758,50,6312,29414,1426
10/12/2019,14.67377624,1562,8759,50,6333,29446,1426
10/13/2019,14.67376308,1562,8759,50,6354,29478,1426
10/14/2019,14.67368992,1562,8759,50,6363,29478,1426
10/15/2019,14.67356422,1554,8760,50,6379,29478,1426
10/16/2019,14.67353248,1562,8760,50,6385,29586,1427
10/17/2019,14.67353248,1575,8761,51,6395,29598,1425
10/18/2019,14.67358827,1571,8761,51,6406,29609,1425
10/19/2019,14.67352527,1560,8761,51,6416,29621,1425
10/20/2019,14.67350553,1552,8761,51,6426,29632,1424
10/21/2019,14.67344828,1558,8761,51,6437,29644,1424
10/22/2019,14.67348778,1542,8761,51,6447,29656,1424
10/23/2019,14.67358285,1527,8761,51,6456,29667,1424
10/24/2019,38.96498869,1530,8761,51,6463,29679,1424
10/25/2019,14.67364918,1525,8761,51,6473,29690,1424
10/26/2019,14.67372118,1529,8762,51,6479,29702,1424
10/27/2019,14.67364156,1540,8761,51,6487,29766,1424
10/28/2019,14.6736276,1523,8761,51,6496,29777,1422
10/29/2019,14.6735361,1515,8762,51,6505,29796,1425
10/30/2019,14.67345546,1497,8762,51,6510,29814,1425
10/31/2019,15.08418009,1493,8763,51,6541,29822,1424
11/1/2019,15.05787481,1500,8763,51,6573,29829,1426
11/2/2019,15.05454935,1500,8764,51,6590,29837,1426
11/3/2019,15.07872274,1489,8764,51,6615,29837,1429
11/4/2019,15.07913359,1487,8764,51,6634,29837,1429
11/5/2019,15.07973895,1479,8762,51,6649,29837,1429
11/6/2019,15.07981522,1465,8763,51,6668,30069,1410
11/7/2019,15.08019655,1457,8763,51,6684,30076,1430
11/8/2019,15.08031234,1456,8764,51,6706,30083,1432
11/9/2019,15.08235313,1441,8762,51,6720,30087,1432
11/10/2019,15.08234313,1444,8763,51,6731,30091,1433
11/11/2019,15.08244229,1440,8763,51,6736,30092,1433
11/12/2019,15.08239459,1440,8762,51,6746,30092,1432
11/13/2019,15.08250242,1425,8763,51,6755,30125,1432
11/14/2019,15.08246535,1408,8765,51,6766,30179,1431
11/15/2019,15.08236437,1426,8765,51,6776,30232,1432
11/16/2019,15.08234299,1429,8765,51,6785,30209,1434
11/17/2019,15.08125536,1412,8765,51,6791,30267,1434
11/18/2019,15.08098133,1412,8764,51,6801,30290,1434
11/19/2019,15.08102372,1423,8765,52,6815,30307,1435
11/20/2019,15.08167024,1420,8766,52,6828,30320,1435
11/21/2019,15.08172167,1416,8766,52,6832,30332,1436
11/22/2019,15.08123426,1418,8766,52,6840,30343,1436
11/23/2019,15.08167618,1426,8767,52,6848,30353,1436
11/24/2019,15.08117275,1436,8767,52,6858,30364,1436
11/25/2019,15.08143185,1457,8767,52,6867,30361,1436
11/26/2019,15.08189119,1470,8767,52,6871,30366,1436
11/27/2019,15.08144419,1485,8768,52,6889,30396,1437
11/28/2019,15.08128089,1493,8768,52,6894,30396,1436
11/29/2019,15.08124295,1509,8768,52,6905,30411,1435
11/30/2019,15.08328581,1502,8769,52,6914,30470,1435
12/1/2019,14.45275186,1495,8770,52,6918,30474,1436
12/2/2019,14.45014757,1485,8770,52,6927,30477,1436
12/3/2019,14.45063712,1484,8771,52,6936,30481,1435
12/4/2019,14.46630608,1483,8772,52,6948,30484,1416
12/5/2019,14.46716161,1484,8772,52,6960,30494,1435
12/6/2019,14.46750822,1485,8771,52,6972,30504,1435
12/7/2019,14.46777215,1487,8771,52,6985,30515,1435
12/8/2019,14.46885922,1488,8771,52,6997,30525,1435
12/9/2019,14.46885407,1489,8772,52,7009,30535,1435
12/10/2019,14.48560649,1490,8772,52,7021,30545,1434
12/11/2019,14.46876829,1503,8771,52,7034,30544,1433
12/12/2019,14.46877229,1504,8771,53,7047,30583,1434
12/13/2019,14.46872318,1475,8771,53,7059,30622,1435
12/14/2019,14.46872318,1469,8771,53,7072,30625,1436
12/15/2019,14.46887731,1460,8772,53,7078,30628,1436
12/16/2019,14.46916561,1451,8773,53,7085,30652,1436
12/17/2019,14.46901992,1440,8773,54,7099,30676,1436
12/18/2019,14.46897492,1428,8772,54,7102,30675,1436
12/19/2019,14.46899289,1428,8772,54,7109,30673,1438
12/20/2019,14.4689547,1444,8772,54,7122,30686,1437
12/21/2019,14.4688906,1435,8774,54,7135,30710,1437
12/22/2019,14.4688591,1426,8773,54,7142,30701,1437
12/23/2019,14.46804206,1396,8773,54,7152,30701,1437
12/24/2019,14.46806806,1366,8773,54,7158,30696,1437
12/25/2019,14.46799122,1336,8772,55,7163,30709,1437
12/26/2019,14.46801428,1306,8772,56,7169,30708,1437
12/27/2019,16.78597669,1276,8772,56,7173,30705,1437
12/28/2019,16.78583905,1276,8772,56,7176,31689,1438
12/29/2019,16.86346158,1279,8772,56,7184,31929,1437
12/30/2019,16.86304685,1272,8771,56,7192,31963,1435
12/31/2019,17.47482505,1278,8771,56,7196,31965,1435
1/1/2020,28.50475118,1262,8772,56,7201,31961,1438
1/2/2020,28.505157,1266,8773,56,7218,31959,1437
1/3/2020,28.50514438,1240,8776,56,7224,31958,1437
1/4/2020,28.50547178,1239,8776,56,7230,31956,1440
1/5/2020,28.50504354,1219,8776,57,7235,31954,1440
1/6/2020,28.5051873,1208,8777,57,7241,31953,1440
1/7/2020,28.50534504,1194,8777,57,7247,31951,1440
1/8/2020,28.5056452,1169,8778,57,7254,31949,1441
1/9/2020,28.50567997,1139,8779,57,7267,31948,1441
1/10/2020,28.50586125,1142,8781,57,7279,31946,1440
1/11/2020,28.5059687,1133,8780,57,7290,31946,1440
1/12/2020,28.50592095,1126,8780,57,7300,31946,1440
1/13/2020,28.50577983,1121,8780,57,7311,32018,1441
1/14/2020,28.50579597,1117,8783,57,7321,32019,1441
1/15/2020,28.5058978,1119,8784,57,7335,32019,1441
1/16/2020,28.50675322,1110,8784,57,7351,32012,1441
1/17/2020,28.50738654,1090,8782,57,7366,31992,1441
1/18/2020,28.50619082,1090,8782,57,7382,31994,1441
1/19/2020,28.50619207,1089,8782,57,7391,32000,1441
1/20/2020,28.50982287,1084,8780,57,7399,31989,1441
1/21/2020,28.50989402,1077,8781,57,7410,31996,1442
1/22/2020,28.50993039,1069,8782,57,7421,32001,1442
1/23/2020,28.50970166,1066,8782,57,7431,32010,1442
1/24/2020,28.5099751,1081,8783,57,7442,32016,1443
1/25/2020,28.51020979,1104,8784,57,7448,32018,1442
1/26/2020,28.51035236,1102,8784,57,7455,32020,1442
1/27/2020,28.5111987,1117,8786,57,7461,32020,1443
1/28/2020,28.51115404,1118,8787,57,7473,32020,1442
1/29/2020,28.51101921,1124,8787,57,7482,32020,1441
1/30/2020,28.51100324,1126,8787,57,7492,32050,1441
1/31/2020,29.88351087,1127,8786,57,7501,32050,1440
2/1/2020,34.0623488,1130,8787,57,7515,32050,1440
2/2/2020,34.11784564,1126,8787,58,7528,32039,1439
2/3/2020,34.11823605,1138,8788,58,7531,32046,1439
2/4/2020,34.11855985,1146,8787,58,7543,32051,1439
2/5/2020,34.11858896,1146,8789,58,7555,32056,1439
2/6/2020,34.11864354,1147,8790,57,7566,32069,1439
2/7/2020,34.11860879,1137,8790,57,7578,32089,1438
2/8/2020,34.11864097,1146,8790,57,7590,32115,1436
2/9/2020,34.11854964,1151,8789,57,7601,32146,1436
2/10/2020,34.11847496,1158,8789,57,7611,32156,1436
2/11/2020,34.11838217,1154,8789,57,7627,32165,1436
2/12/2020,34.11833661,1146,8787,57,7641,32172,1416
2/13/2020,34.11819898,1140,8787,58,7657,32171,1435
2/14/2020,34.11829599,1144,8788,58,7672,32174,1435
2/15/2020,34.11807014,1144,8787,58,7684,32179,1435
2/16/2020,34.1185143,1142,8787,58,7690,32186,1435
2/17/2020,34.11814542,1140,8786,58,7699,32194,1436
2/18/2020,34.11834331,1148,8787,58,7716,32191,1434
2/19/2020,34.11833385,1160,8787,58,7725,32176,1434
2/20/2020,34.11877397,1156,8788,58,7734,32190,1435
2/21/2020,34.11884779,1152,8787,58,7742,32197,1435
2/22/2020,34.1181431,1142,8787,58,7751,32201,1436
2/23/2020,34.11551571,1139,8789,58,7763,32204,1435
2/24/2020,34.11552604,1125,8789,58,7774,32184,1435
2/25/2020,34.11542325,1128,8789,58,7780,32183,1436
2/26/2020,34.11506518,1120,8789,58,7796,32183,1436
2/27/2020,34.11496593,1113,8789,58,7812,32182,1436
2/28/2020,34.11466205,1114,8788,58,7828,32180,1436
2/29/2020,34.11565869,1097,8788,58,7849,32182,1436
3/1/2020,44.28451146,1086,8789,59,7870,32166,1436
3/2/2020,44.25165141,1064,8788,59,7891,32169,1436
3/3/2020,44.25184067,1059,8789,59,7913,32170,1436
3/4/2020,44.25208491,1053,8789,59,7934,32171,1436
3/5/2020,44.2523602,1051,8789,60,7955,32171,1436
3/6/2020,44.25255434,1039,8789,60,7976,32171,1436
3/7/2020,44.25272086,1039,8789,60,7983,32171,1436
3/8/2020,44.25278744,1039,8791,61,7988,32171,1436
3/9/2020,44.25159244,1038,8793,61,7992,32171,1436
3/10/2020,44.25187654,1047,8793,62,8002,32188,1436
3/11/2020,44.25228467,1045,8793,62,8012,32190,1436
3/12/2020,44.25231962,1045,8795,63,8022,32185,1436
3/13/2020,44.25252999,1030,8795,63,8034,32193,1435
3/14/2020,44.25268139,1035,8795,63,8045,32198,1435
3/15/2020,44.25273788,1033,8794,63,8048,32205,1435
3/16/2020,44.25264939,1031,8795,63,8057,32202,1435
3/17/2020,44.25270939,1045,8795,63,8066,32206,1435
3/18/2020,44.25267433,1031,8795,63,8069,32210,1416
3/19/2020,44.25270019,1021,8796,63,8077,32214,1435
3/20/2020,44.25250341,1011,8796,63,8085,32225,1436
3/21/2020,44.25234557,1014,8797,63,8088,32246,1435
3/22/2020,44.25227442,1018,8798,63,8097,32245,1435
3/23/2020,44.25216566,1003,8798,63,8108,32273,1436
3/24/2020,44.25221519,1000,8797,63,8112,32281,1436
3/25/2020,44.25208719,999,8797,63,8115,32286,1437
3/26/2020,44.25209814,1006,8799,62,8120,32301,1437
3/27/2020,46.61457159,1013,8800,62,8126,32317,1437
3/28/2020,46.61456222,1020,8801,62,8132,32311,1437
3/29/2020,46.67000662,1028,8802,62,8138,32334,1438
3/30/2020,46.67019086,1035,8803,62,8143,32356,1439
3/31/2020,46.7062635,1042,8804,62,8149,32357,1440
4/1/2020,105.1665903,1042,8806,62,8155,32358,1439
4/2/2020,105.1665903,1054,8806,62,8160,32349,1440
4/3/2020,105.1665903,1059,8801,62,8168,32352,1440
4/4/2020,105.1665903,1081,8803,63,8175,32358,1442
4/5/2020,105.1665903,1092,8807,63,8182,32375,1442
4/6/2020,105.1665903,1102,8809,63,8187,32394,1442
4/7/2020,105.1665903,1102,8809,63,8189,32415,1441
4/8/2020,105.1665903,1125,8809,63,8201,32422,1441
4/9/2020,105.1665903,1138,8808,63,8215,32426,1442
4/10/2020,105.1665903,1156,8810,63,8227,32432,1441
4/11/2020,105.1665903,1173,8809,63,8237,32447,1442
4/12/2020,105.1665903,1193,8810,63,8248,32464,1441
4/13/2020,105.1665903,1221,8812,63,8251,32486,1442
4/14/2020,105.1665903,1220,8813,63,8261,32505,1442
4/15/2020,105.1665903,1240,8813,65,8272,32517,1441
4/16/2020,105.1665903,1253,8815,65,8276,32520,1441
4/17/2020,105.1665903,1272,8815,65,8282,32535,1442
4/18/2020,105.1665903,1294,8821,65,8290,32528,1443
4/19/2020,105.1827705,1303,8824,65,8292,32536,1442
4/20/2020,105.1826312,1316,8828,65,8299,32566,1442
4/21/2020,105.1826312,1340,8829,65,8302,32585,1440
4/22/2020,105.1826312,1357,8833,65,8307,32614,1440
4/23/2020,105.1826312,1382,8835,65,8314,32621,1441
4/24/2020,105.1826312,1427,8836,65,8321,32645,1442
4/25/2020,105.1826312,1448,8835,65,8327,32677,1423
4/26/2020,105.1826312,1471,8843,65,8331,32692,1442
4/27/2020,105.1826312,1483,8846,65,8337,32705,1443
4/28/2020,105.1826312,1502,8847,65,8344,32726,1442
4/29/2020,105.1826312,1498,8849,65,8353,32754,1423
4/30/2020,106.8986942,1500,8850,65,8357,32771,1441
5/1/2020,104.8575215,1506,8304,65,8363,32789,1444
5/2/2020,104.8465212,1511,4692,65,8367,32802,1444
5/3/2020,104.9189811,1498,8849,65,8377,32803,1444
5/4/2020,104.9189069,1498,8849,65,8381,32819,1443
5/5/2020,104.9189069,1555,4701,65,8385,32807,1443
5/6/2020,104.9189069,1555,4701,65,8391,32898,1445
5/7/2020,104.9189069,1555,4701,65,8406,32923,1444
5/8/2020,104.9189069,1555,4701,66,8417,32950,1444
5/9/2020,104.9189069,1555,4701,66,8427,32964,1442
5/10/2020,104.9189069,1909,4724,67,8432,32968,1442
5/11/2020,105.3829218,1909,4724,67,8433,32992,1442
5/12/2020,105.5226879,1909,4724,67,8440,33004,1445
5/13/2020,105.5226879,1909,4724,67,8445,33007,1425
5/14/2020,105.5226879,1914,4733,67,8451,33022,1448
5/15/2020,105.5226879,1914,4733,67,8453,33030,1449
5/16/2020,105.5226879,1914,4733,67,8455,33051,1451
5/17/2020,105.5226879,1914,4733,67,8462,33068,1457
5/18/2020,105.5226879,1914,4733,67,8469,33068,1458
5/19/2020,105.5226879,2329,4748,68,8478,33074,1461
5/20/2020,105.5226879,2376,4753,68,8484,33103,1462
5/21/2020,105.5226879,2329,4748,68,8486,33114,1463
5/22/2020,105.4343679,2329,4748,68,8493,33140,1463
5/23/2020,105.4343679,2329,4748,68,8495,33153,1464
5/24/2020,105.4343679,3184,4758,68,8504,33146,1465
5/25/2020,105.4343679,3295,4760,68,8507,33140,1464
5/26/2020,105.4343679,3184,4758,68,8514,33147,1463
5/27/2020,105.4343679,3439,4760,68,8516,33154,1443
5/28/2020,105.4343679,3439,4760,68,8522,33164,1462
5/29/2020,105.4343679,3439,4760,68,8531,33169,1465
5/30/2020,105.4343679,3439,4760,68,8536,33168,1464
5/31/2020,105.4864305,3545,4761,68,8542,33178,1465
6/1/2020,110.9324271,3572,4761,68,8546,33200,1465
6/2/2020,110.8729203,3572,4761,68,8555,33196,1465
6/3/2020,110.8729203,3572,4761,68,8556,33210,1465
6/4/2020,110.8729203,3572,4761,68,8566,33209,1465
6/5/2020,110.8729203,3572,4761,68,8575,33230,1465
6/6/2020,110.8729203,4115,4760,68,8583,33231,1467
6/7/2020,110.8729203,4115,4760,68,8587,33257,1468
6/8/2020,110.8729203,4115,4760,69,8593,33255,1467
6/9/2020,110.8729203,4764,4761,69,8603,33252,1467
6/10/2020,110.8729203,9829,4762,69,8607,33257,1467
6/11/2020,110.8729203,14963,4763,69,8617,33261,1466
6/12/2020,110.4089053,14963,4763,69,8620,33271,1466
6/13/2020,110.2691392,14963,4763,69,8625,33282,1465
6/14/2020,110.2691392,14963,4763,69,8629,33249,1465
6/15/2020,110.2691392,14963,4763,69,8631,33262,1463
6/16/2020,110.2691392,19662,4764,69,8638,33260,1464
6/17/2020,110.2691392,19662,4764,69,8649,33271,1446
6/18/2020,110.2691392,19662,4764,69,8654,33294,1464
6/19/2020,110.2691392,19662,4764,69,8657,33302,1464
6/20/2020,110.2691392,19308,4772,69,8667,33309,1464
6/21/2020,110.2691392,19308,4772,69,8670,33309,1465
6/22/2020,110.2691392,19308,4772,69,8677,33309,1465
6/23/2020,110.2691392,18768,4777,69,8678,33309,1465
6/24/2020,110.2691392,19308,4772,69,8688,33362,1446
6/25/2020,110.2691392,18718,4778,69,8694,33359,1465
6/26/2020,113.0413617,18718,4778,69,8699,33366,1465
6/27/2020,113.0413617,18726,4780,69,8701,33375,1465
6/28/2020,113.1072249,18726,4781,69,8710,33381,1466
6/29/2020,113.1072249,18644,4783,69,8716,33373,1466
6/30/2020,113.1752204,18415,4785,69,8720,33372,1465
7/1/2020,87.96667618,18155,4784,69,8723,33379,1465
7/2/2020,87.96738778,18155,4784,69,8727,33384,1463
7/3/2020,87.96747671,18155,4784,69,8730,33388,1462
7/4/2020,87.96836306,18155,4784,69,8734,33397,1462
7/5/2020,87.96782496,18155,4784,69,8738,33397,1460
7/6/2020,87.96782901,17905,4786,69,8741,33394,1462
7/7/2020,87.96804528,17905,4786,69,8745,33389,1463
7/8/2020,87.96823815,17905,4786,69,8748,33393,1463
7/9/2020,87.96824885,17905,4786,69,8752,33387,1463
7/10/2020,87.96845984,17905,4786,69,8759,33397,1460
7/11/2020,87.96818884,3169,4788,69,8759,33403,1460
7/12/2020,87.96831234,3169,4788,69,8763,33395,1461
7/13/2020,87.96825915,3169,4788,69,8767,33396,1461
7/14/2020,87.96824736,3169,4788,69,8770,33402,1461
7/15/2020,87.96828616,3169,4788,70,8775,33400,1462
7/16/2020,87.96827316,2982,4796,70,8780,33395,1462
7/17/2020,87.96803696,2982,4796,70,8780,33421,1462
7/18/2020,87.96803207,3157,4795,70,8797,33412,1463
7/19/2020,87.96782713,3167,4796,70,8805,33413,1463
7/20/2020,87.96783081,3157,4795,70,8812,33416,1464
7/21/2020,87.96783081,3157,4795,70,8816,33417,1464
7/22/2020,87.96784779,3157,4795,70,8816,33410,1464
7/23/2020,87.96783844,3167,4796,70,8825,33426,1465
7/24/2020,87.96800747,12918,4797,70,8832,33446,1465
7/25/2020,87.96839029,12918,4797,70,8834,33463,1465
7/26/2020,87.96821749,12918,4797,70,8839,33466,1465
7/27/2020,87.96899029,14904,4794,70,8846,33466,1465
7/28/2020,87.96875751,15630,4794,70,8853,33454,1465
7/29/2020,87.96884989,16470,4794,70,8858,33450,1465
7/30/2020,90.36169657,17527,4795,70,8858,33443,1465
7/31/2020,90.35867858,17527,4795,70,8867,33445,1466
8/1/2020,78.8270541,17527,4795,70,8875,33463,1466
8/2/2020,78.77894223,17527,4795,71,8875,33468,1466
8/3/2020,41.20914554,17527,4795,71,8881,33482,1466
8/4/2020,78.77932941,26384,4796,71,8884,33485,1466
8/5/2020,78.77953107,26384,4796,71,8906,33489,1465
8/6/2020,78.77894875,26384,4796,71,8906,33480,1464
8/7/2020,78.77887997,26384,4796,71,8913,33483,1464
8/8/2020,78.77893656,33041,4797,71,8917,33490,1464
8/9/2020,78.77901483,34701,4797,71,8918,33495,1464
8/10/2020,78.77909136,34701,4797,71,8921,33475,1465
8/11/2020,78.77919977,34701,4797,71,8935,33482,1465
8/12/2020,78.77911679,34701,4797,71,8940,33482,1465
8/13/2020,78.77899628,41852,4798,71,8943,33470,1465
8/14/2020,78.77904906,43897,4798,71,8945,33474,1465
8/15/2020,78.77904775,45978,4798,71,8950,33477,1464
8/16/2020,78.77919018,47848,4801,71,8959,33479,1464
8/17/2020,78.77905933,47484,4801,71,8961,33475,1465
8/18/2020,78.77900216,44192,4801,71,8966,33483,1467
8/19/2020,78.77903527,44792,4804,71,8968,33486,1467
8/20/2020,78.77911138,45962,4805,71,8971,33484,1466
8/21/2020,78.7789519,47055,4804,71,8971,33479,1465
8/22/2020,78.77889318,47625,4804,71,8971,33490,1466
8/23/2020,78.77883483,47934,4803,71,8971,33503,1467
8/24/2020,78.77882596,48752,4803,71,8971,33513,1467
8/25/2020,78.7788016,48752,4803,71,8971,33514,1467
8/26/2020,78.77882626,48752,4803,71,8990,33521,1467
8/27/2020,78.77867727,50371,4808,71,8992,33525,1467
8/28/2020,78.77873645,49984,4812,71,8992,33527,1467
8/29/2020,78.77869698,49338,4813,71,8999,33529,1467
8/30/2020,78.88984188,49409,4811,71,9001,33533,1467
8/31/2020,78.89498602,49627,4812,71,9005,33542,1467
9/1/2020,88.20781294,49275,4815,71,9013,33537,1467
9/2/2020,88.18811484,49121,4816,71,9019,33541,1467
9/3/2020,88.18863762,49237,4819,71,9025,33545,1466
9/4/2020,88.18855444,49757,4820,71,9034,33541,1466
9/5/2020,88.1885482,50499,4820,71,9040,33548,1466
9/6/2020,88.188506,51439,4822,71,9044,33544,1466
9/7/2020,88.18880987,52312,4822,71,9048,33542,1467
9/8/2020,88.18879187,52802,4822,71,9052,33546,1467
9/9/2020,88.18890445,53362,4824,71,9052,33551,1467
9/10/2020,88.18898317,53427,4824,71,9058,33562,1467
9/11/2020,88.18899376,53245,4824,71,9059,33567,1467
9/12/2020,88.18906073,53043,4824,71,9059,33581,1467
9/13/2020,88.18909783,53112,4825,71,9061,33580,1466
9/14/2020,88.18887098,53117,4825,71,9062,33580,1466
9/15/2020,88.188727,52917,4825,71,9064,33576,1466
9/16/2020,88.19088834,52530,4825,71,9071,33573,1466
9/17/2020,88.19221558,51843,4825,71,9080,33571,1466
9/18/2020,88.19242304,52530,4825,71,9080,33568,1466
9/19/2020,88.19242207,51269,4826,71,9100,33574,1466
9/20/2020,88.3545434,51621,4829,71,9103,33579,1466
9/21/2020,88.35833107,51520,4829,71,9106,33591,1466
9/22/2020,88.3556883,51256,4829,71,9111,33614,1466
9/23/2020,88.35489523,51256,4829,71,9111,33614,1457
9/24/2020,88.35485156,51470,4831,71,9122,33614,1448
9/25/2020,97.73802034,52018,4832,71,9132,33614,1465
9/26/2020,97.73856195,52676,4832,71,9141,33614,1465
9/27/2020,98.07539689,52247,4834,71,9144,33614,1465
9/28/2020,98.07305555,51683,4836,71,9148,33614,1465
9/29/2020,98.07219771,51470,4832,71,9155,33895,1465
9/30/2020,98.09216978,51479,4835,71,9171,34177,1465
10/1/2020,161.7605392,51027,4835,71,9182,34458,1464
10/2/2020,161.7460422,49813,4838,71,9195,34739,1463
10/3/2020,161.755043,48327,4840,71,9207,35021,1464
10/4/2020,161.7527659,48327,4840,71,9212,35302,1463
10/5/2020,161.7679384,44885,4841,71,9214,35583,1463
10/6/2020,161.7689877,43426,4842,71,9232,35865,1463
10/7/2020,161.7690954,43426,4842,71,9241,36146,1463
10/8/2020,161.7694649,43426,4842,71,9250,36427,1463
10/9/2020,161.7696141,43426,4842,71,9253,36709,1463
10/10/2020,161.7697964,35397,4849,71,9262,36990,1462
10/11/2020,161.7692491,35397,4849,71,9262,37000,1463
10/12/2020,161.7694353,35397,4849,71,9262,37025,1462
10/13/2020,161.7694482,29774,4853,71,9262,37034,1461
10/14/2020,161.7692808,29774,4853,71,9294,37041,1461
10/15/2020,161.7693065,27857,4857,71,9303,37048,1460
10/16/2020,161.769397,27857,4857,71,9308,37052,1461
10/17/2020,161.7691637,27158,4857,71,9331,37058,1461
10/18/2020,161.7690838,27262,4858,71,9331,37065,1461
10/19/2020,161.7691104,27262,4858,71,9331,37066,1460
10/20/2020,161.7690706,27262,4858,71,9331,37073,1462
10/21/2020,161.6063012,27262,4858,71,9331,37064,1462
10/22/2020,161.6060738,27262,4858,71,9331,37063,1461
10/23/2020,161.606203,26279,4864,71,9331,37067,1461
10/24/2020,161.6062127,24705,4866,71,9331,37053,1462
10/25/2020,161.6064295,23457,4868,71,9331,37065,1464
10/26/2020,161.6062503,23457,4868,71,9331,37059,1463
10/27/2020,161.6060941,21103,4875,71,9331,37055,1463
10/28/2020,161.6059466,20304,4876,71,9331,37060,1461
10/29/2020,161.6061391,19368,4876,71,9331,37056,1461
10/30/2020,161.6054342,18695,4877,71,9331,37065,1461
10/31/2020,166.2855349,18163,4877,71,9331,37065,1461
11/1/2020,164.3762354,18163,4877,71,9463,37059,1460
11/2/2020,164.3517075,18288,4878,71,9464,37067,1460
11/3/2020,164.3524592,18288,4878,71,9464,37070,1460
11/4/2020,164.3530189,18812,4881,71,9464,37064,1461
11/5/2020,164.3381563,19326,4882,71,9464,37063,1460
11/6/2020,164.3386375,20105,4883,71,9487,37065,1459
11/7/2020,164.3385477,20105,4883,71,9487,37079,1460
11/8/2020,164.3393637,20495,4885,71,9487,37097,1463
11/9/2020,164.3396044,20495,4885,71,9487,37136,1464
11/10/2020,164.3395508,20495,4885,71,9487,37174,1465
11/11/2020,164.3394528,22377,4895,71,9487,37175,1465
11/12/2020,164.3394511,22661,4898,71,9487,37179,1465
11/13/2020,164.3395676,22178,4901,71,9487,37187,1465
11/14/2020,164.3395187,21287,4903,71,9552,37224,1465
11/15/2020,164.3397328,21287,4905,71,9552,37232,1467
11/16/2020,164.339431,18884,4907,71,9565,37257,1469
11/17/2020,164.339109,17358,4910,71,9578,37273,1469
11/18/2020,164.3390635,17358,4909,71,9584,37288,1469
11/19/2020,164.338674,15442,4911,71,9587,37285,1468
11/20/2020,164.3385524,15574,4910,71,9590,37283,1469
11/21/2020,164.3387364,15679,4913,71,9597,37285,1450
11/22/2020,164.3385605,15710,4916,71,9608,37290,1469
11/23/2020,164.3384988,15712,4920,71,9611,37309,1469
11/24/2020,164.3382826,15684,4925,71,9614,37329,1470
11/25/2020,164.3379344,15861,4928,71,9617,37517,1470
11/26/2020,164.3667038,15890,4931,71,9633,37525,1469
11/27/2020,164.3650082,15890,4931,71,9638,37548,1469
11/28/2020,164.3651203,15677,4934,71,9642,37565,1469
11/29/2020,164.4978587,15267,4937,71,9648,37572,1469
11/30/2020,164.496353,15267,4937,71,9655,37567,1469
12/1/2020,158.8132618,13826,4941,71,9664,37573,1468
12/2/2020,158.7841669,13826,4945,71,9667,37571,1469
12/3/2020,158.8006398,12892,4946,71,9677,37571,1470
12/4/2020,158.7909788,12892,4946,71,9682,37571,1470
